unique_id;name;strasse_nr;art;lieferung;fon;name_street;fon_place_id;name_place_id
693;Biogoods;Kastanienallee 101;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020620304;Biogoods Kastanienallee 101;['ChIJKzAqy9pRqEcR8M6bFpygXF8', 'ChIJycWvFjFPqEcRgdqXOOxdfYQ', 'ChIJJ4qAvkRPqEcRvb4915fW3PU'];['ChIJycWvFjFPqEcRgdqXOOxdfYQ']
440;Hako Ramen Prenzlauer Berg;Kastanienallee 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493088669886;Hako Ramen Prenzlauer Berg Kastanienallee 16;['ChIJj4C73qdRqEcRUBPH6sXe-rY'];['ChIJj4C73qdRqEcRUBPH6sXe-rY']
1139;Cafe Dodo;Duncker Straße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917699508676;Cafe Dodo Duncker Straße 12;[];['ChIJsY597CZNqEcRsy9GCutQDJk']
1054;Wok Show;Greifenhagener Straße 31;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917632731007;Wok Show Greifenhagener Straße 31;[];['ChIJ93lo1wdSqEcRDyq7_fE0-Zc']
967;Restaurant Meena Kumari;Lychener Straße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493044052545;Restaurant Meena Kumari Lychener Straße 9;['ChIJB-CkjP9RqEcRITyvgp5re2E', 'ChIJA3KAjP9RqEcRYpXdEyxV5Uo'];['ChIJB-CkjP9RqEcRITyvgp5re2E']
1143;Cafe Meta;Am Falkplatz 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493022150775;Cafe Meta Am Falkplatz 1;['ChIJFeqgHQNSqEcROmf9BQqthag'];['ChIJFeqgHQNSqEcROmf9BQqthag']
1059;Café Datscha Prenzlauer Berg;Stargarder Straße 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028439399;Café Datscha Prenzlauer Berg Stargarder Straße 24;['ChIJ37g3F_9NqEcR_xu_n9ULo08'];['ChIJ37g3F_9NqEcR_xu_n9ULo08']
1234;HOLY FLAT!;Eberswalder Straße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493024536358;HOLY FLAT! Eberswalder Straße 22;['ChIJBdL_ng1RqEcR06jtU4KvYyQ', 'ChIJXfoTFf9RqEcRVdM0x8ae0JY'];['ChIJBdL_ng1RqEcR06jtU4KvYyQ']
184;BLACKBEARDS BBQ BERLIN;Pappelallee 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493041192288;BLACKBEARDS BBQ BERLIN Pappelallee 55;['ChIJMag-swBSqEcR1eUBrFfn-W0'];['ChIJMag-swBSqEcR1eUBrFfn-W0']
1065;Trattoria Antichi Aromi;Greifenhagener Straße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917620155814;Trattoria Antichi Aromi Greifenhagener Straße 38;['ChIJb6BuMqdTqEcRgkLp424Llfo'];['ChIJb6BuMqdTqEcRgkLp424Llfo']
19;Vetzgerei;Raumerstraße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493044673243;Vetzgerei Raumerstraße 36;['ChIJ4d1PzP9NqEcRyqAqza4K6NY'];['ChIJ4d1PzP9NqEcRyqAqza4K6NY']
193;Restaurant Burgerie;Schönhauser Allee 50;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493083212440;Restaurant Burgerie Schönhauser Allee 50;['ChIJ07hx2gFSqEcR-H0iMVOy6BI'];['ChIJ07hx2gFSqEcR-H0iMVOy6BI']
204;Café Bar MOLOKO;Lettestraße 6a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493084514122;Café Bar MOLOKO Lettestraße 6a;['ChIJn-ji_r1NqEcRwcmnb6K9pXk'];['ChIJn-ji_r1NqEcRwcmnb6K9pXk']
121;Restaurant Schust;Eberswalder Straße 34;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493041714053;Restaurant Schust Eberswalder Straße 34;['ChIJ9Q0C_oRRqEcRDkNZH1OIj7E'];['ChIJ9Q0C_oRRqEcRDkNZH1OIj7E']
214;La Buvette Weinbar;Gleimstraße 41;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088062870;La Buvette Weinbar Gleimstraße 41;['ChIJqa8_eQRSqEcRxUYVwl7g5GQ'];['ChIJqa8_eQRSqEcRxUYVwl7g5GQ']
1014;Der Fischladen;Schönhauser Allee 128;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493040005612;Der Fischladen Schönhauser Allee 128;['ChIJ3_mhIl1RqEcRox4hM9CgT1Q', 'ChIJ15aXZgFSqEcRM8ekQxGerf0', 'ChIJAQCQZgFSqEcRXytaoPeZm0o'];['ChIJ3_mhIl1RqEcRox4hM9CgT1Q']
140;Chay Long;Raumerstraße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915259555666;Chay Long Raumerstraße 17;[];['ChIJZSF-L_5NqEcRFuNC9g-Nt5E']
1191;Restaurant Thüringer Stuben;Stargarder Straße 28;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49304463339;Restaurant Thüringer Stuben Stargarder Straße 28;['ChIJ3cBD4_5NqEcRSarsY9-reDo'];['ChIJ3cBD4_5NqEcRSarsY9-reDo']
418;SPRO Scones Bakery & Coffee;Schönhauser Allee 50a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917672445140;SPRO Scones Bakery & Coffee Schönhauser Allee 50a;[];['ChIJ7bFaGxJTqEcRZkR3dDtbF9Y']
246;Orlando Berlin;Rhinower Straße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917660503712;Orlando Berlin Rhinower Straße 10;[];['ChIJqa8_eQRSqEcR6l2pt2usV8s']
511;DIE PIZZAHÜTTE;KOPENHAGENER STRAßE 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055577584;DIE PIZZAHÜTTE KOPENHAGENER STRAßE 17;['ChIJ5WJqlARSqEcRFs9nV4DQ6Uc'];['ChIJ5WJqlARSqEcRFs9nV4DQ6Uc']
75;Trattoria Zoe;Senefelderstraße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065838130;Trattoria Zoe Senefelderstraße 10;['ChIJs4s4FP5NqEcRX53AsKWLC1g'];['ChIJs4s4FP5NqEcRX53AsKWLC1g']
1213;3YS Vision GmbH;Lychenerstraße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055242448;3YS Vision GmbH Lychenerstraße 18;['ChIJTbAOBABSqEcRD-cP31BLmr8'];['ChIJTbAOBABSqEcRD-cP31BLmr8', 'ChIJ40xr8x1SqEcRUR4fwzo3WhQ']
1220;Goldhahn und Sampson;Dunckerstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915158128837;Goldhahn und Sampson Dunckerstraße 9;[];['ChIJsz17FedQqEcRRrySBKY_IDU']
196;Goldhahn und Sampson;Wilmersdorfer Straße 102-103;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915158128837;Goldhahn und Sampson Wilmersdorfer Straße 102-103;[];['ChIJsz17FedQqEcRRrySBKY_IDU']
1048;Trattoria Felice;Lychener Straße 41;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493040041927;Trattoria Felice Lychener Straße 41;['ChIJsXyGewBSqEcRNDyiAkGRl1g', 'ChIJicnjegBSqEcRTP8lIjDUexE'];['ChIJsXyGewBSqEcRNDyiAkGRl1g']
1151;Giomecca Pastry;Erich Weinert Straße 3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491721676822;Giomecca Pastry Erich Weinert Straße 3;['ChIJoWBGBAZSqEcRZZGUc3upP2g'];['ChIJoWBGBAZSqEcRZZGUc3upP2g']
188;Seth & Fathe Indische & Pakistanische Spezialitäten;Malmöer Straße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493044793040;Seth & Fathe Indische & Pakistanische Spezialitäten Malmöer Straße 13;['ChIJu4YcYhpSqEcRcGhp8q9eKbM'];['ChIJu4YcYhpSqEcRcGhp8q9eKbM']
709;George R Bar;Wilhelmshavener Straße 57;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493052666933;George R Bar Wilhelmshavener Straße 57;['ChIJu19RZnNRqEcRzB9hucWHot8'];['ChIJu19RZnNRqEcRzB9hucWHot8']
624;Burger Turm;Turmstrasse, 49;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493049956625;Burger Turm Turmstrasse, 49;['ChIJq_UYjjNRqEcRZaOHWYNGaBw'];['ChIJq_UYjjNRqEcRZaOHWYNGaBw']
1064;Nord West Oase;Wiclef Straße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303963971;Nord West Oase Wiclef Straße 17;['ChIJi1Aqo3JRqEcRWoxN7JnWEZc'];['ChIJi1Aqo3JRqEcRWoxN7JnWEZc']
1067;Zunftwirtschaft;Arminiusstraße 2-4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491705810100;Zunftwirtschaft Arminiusstraße 2-4;['ChIJETXn6gxRqEcRqPm68igQEpg'];['ChIJETXn6gxRqEcRqPm68igQEpg']
285;agni;Kaiserin-Augusta-Allee 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917649220550;agni Kaiserin-Augusta-Allee 1;['ChIJ9fc8fxFRqEcRMwkzsTU2yRU'];['ChIJ9fc8fxFRqEcRMwkzsTU2yRU']
23;Havel Menü;Neues Ufer 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493036759248;Havel Menü Neues Ufer 13;['ChIJjaul63JZqEcRF6R8Rn-9KlE'];['ChIJjaul63JZqEcRF6R8Rn-9KlE']
597;Dilay Lebensmittel Vertriebs GmbH;Beusselstraße 44N-Q;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915759511188;Dilay Lebensmittel Vertriebs GmbH Beusselstraße 44N-Q;[];['ChIJBZkYd2xRqEcR2Nyu2urMKVM']
715;Walhalla;Krefelder Straße 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303933039;Walhalla Krefelder Straße 6;['ChIJi6jL8AtRqEcR15QB16sJSYk'];['ChIJi6jL8AtRqEcR15QB16sJSYk']
16;MAYAHUEL:tequilaverkostung und mehr;Jagowstraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491629892331;MAYAHUEL:tequilaverkostung und mehr Jagowstraße 22;[];['ChIJP7lwKgxRqEcROgvQJeBve8Y']
1248;YA-MAN Caribbean Soul Food;Gotzkowskystraße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491737206249;YA-MAN Caribbean Soul Food Gotzkowskystraße 17;['ChIJVVXF9RFRqEcRa7tL6AB4rjU'];['ChIJVVXF9RFRqEcRa7tL6AB4rjU']
995;Lal Haweli;Alt-Moabit 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493039905626;Lal Haweli Alt-Moabit 51;['ChIJ6bQo-hFRqEcRBEJNC3_WuBU'];['ChIJ6bQo-hFRqEcRBEJNC3_WuBU']
89;Asiagourmet;Europaplatz 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49305480084214;Asiagourmet Europaplatz 1;[];['ChIJ_____7xRqEcRaJOFhSU5dOk']
370;EasyCookAsia;Birkenstreet 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491628463095;EasyCookAsia Birkenstreet 22;[];[]
914;Kapitel 21;Lehrter Straße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917661606395;Kapitel 21 Lehrter Straße 55;[];['ChIJb1R_eZxRqEcRGdzgE2atrPY']
884;Clara Vere;Spielhagenstraße 3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493061287300;Clara Vere Spielhagenstraße 3;[];['ChIJBwkkwyBRqEcRIkenU7rRhU8']
281;Restaurant Galija am Schloss;Otto-Suhr-Allee 139;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303417041;Restaurant Galija am Schloss Otto-Suhr-Allee 139;['ChIJUautsiVRqEcRtqrHmA3Lbmw', 'ChIJUautsiVRqEcRdJjZx9OWyHs'];['ChIJUautsiVRqEcRtqrHmA3Lbmw']
1173;Trattoria Rathaus Piazza;Otto-Suhr-Allee 96;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493034806995;Trattoria Rathaus Piazza Otto-Suhr-Allee 96;['ChIJz_uenVVRqEcRP41coq6bJEc'];['ChIJz_uenVVRqEcRP41coq6bJEc']
846;Wilhelm Hoeck;Wilmersdorfer Straße 149;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493034509849;Wilhelm Hoeck Wilmersdorfer Straße 149;[];['ChIJ93haHCFRqEcRQKdnvio_NhU']
66;CAFÉ KUNST GENUSS;Fritschestraße 68;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491637779227;CAFÉ KUNST GENUSS Fritschestraße 68;['ChIJe3K7BohRqEcRZDnfzTBgITs'];['ChIJe3K7BohRqEcRZDnfzTBgITs']
70;Natural'Mente - Makrobiotik Gastronomie GmbH;Schustehrusstraße 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303414166;Natural'Mente - Makrobiotik Gastronomie GmbH Schustehrusstraße 26;[];['ChIJneJFVc5RqEcRPob76-XMq50']
958;Thai Restaurant Kien-du-kiang-thong;Kaiser-Friedrich-Straße 89;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303411447;Thai Restaurant Kien-du-kiang-thong Kaiser-Friedrich-Straße 89;['ChIJDWxz3CZRqEcRXGDatkETSXw'];['ChIJDWxz3CZRqEcRXGDatkETSXw']
109;Kantine im Atrium;Kaiserin Augusta Allee 31;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493065839897;Kantine im Atrium Kaiserin Augusta Allee 31;['ChIJP5Xg2z1RqEcR-2M8QJVWOJY', 'ChIJd8T8hzpRqEcR3eXU5fkP4fo'];['ChIJP5Xg2z1RqEcR-2M8QJVWOJY']
1042;Nguyen Imbiss Asiatische Spezialitäten;Tauroggener Straße 03;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303454565;Nguyen Imbiss Asiatische Spezialitäten Tauroggener Straße 03;['ChIJNT5IvDpRqEcR_BhAJaTTmys', 'ChIJe3fkvDpRqEcRBaPsjuOF4mk'];['ChIJe3fkvDpRqEcRBaPsjuOF4mk']
621;Philomenis greek delicious;Knesebeckstraße 97;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493031802507;Philomenis greek delicious Knesebeckstraße 97;['ChIJ90kGUh1RqEcRhV-0LaaiekI'];['ChIJ90kGUh1RqEcRhV-0LaaiekI']
271;KLX - Koshary Lux;Grolmanstraße 27;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493081406190;KLX - Koshary Lux Grolmanstraße 27;['ChIJx5A0vPxQqEcRk85VkfQ1oik'];['ChIJx5A0vPxQqEcRk85VkfQ1oik']
541;Trattoria Tatou;Kantstraße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493030831234;Trattoria Tatou Kantstraße 16;['ChIJF4g8lf1QqEcR84EtdV4KUgE'];['ChIJF4g8lf1QqEcR84EtdV4KUgE']
543;Dicke Wirtin;Carmerstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303124952;Dicke Wirtin Carmerstraße 9;['ChIJb6AiJv1QqEcRQuhkF6bzTIg'];['ChIJb6AiJv1QqEcRQuhkF6bzTIg']
103;Good Friends;Kantstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303132659;Good Friends Kantstraße 30;['ChIJsdOqTQxRqEcRhj1prfLTfBY'];['ChIJsdOqTQxRqEcRhj1prfLTfBY']
194;Restaurant Kitchen Library;Bleibtreustraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303125449;Restaurant Kitchen Library Bleibtreustraße 55;['ChIJySmR6OJQqEcRicbXnpuvr44'];['ChIJySmR6OJQqEcRicbXnpuvr44']
729;Calcutta Restaurant;Bleibtreu Straße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49308836293;Calcutta Restaurant Bleibtreu Straße 17;[];['ChIJ1Q8xo-RQqEcR2TluHiUKs94']
31;Cafeteria Amalie;Fasanenstraße 1 B;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917662164712;Cafeteria Amalie Fasanenstraße 1 B;[];['ChIJFQNTM3hRqEcR_T986IqfySk']
1007;Kaffeehaus Mila, Grolmanstrasse 40, 10623 Berlin;Grolmanstraße 40, 10623 Berlin-Charlottenburg;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917664758981;Kaffeehaus Mila, Grolmanstrasse 40, 10623 Berlin Grolmanstraße 40, 10623 Berlin-Charlottenburg;[];['ChIJqdqlhvxQqEcRdVsjY33nulg']
222;La Bocca di Culaccino;Knesebeckstraße 99;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022666400;La Bocca di Culaccino Knesebeckstraße 99;['ChIJ6Y9sO3NRqEcRJn-p9cplfNw'];['ChIJ6Y9sO3NRqEcRJn-p9cplfNw']
924;Ristorante Romero;Fasanenstraße 81a,;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303132625;Ristorante Romero Fasanenstraße 81a,;['ChIJQw2cO_xQqEcRmm3f36gHsBY', 'ChIJQw2cO_xQqEcRZ6F2mG0SkTI', 'ChIJQxeiHVZQqEcRg0WpE5Opt08'];['ChIJQw2cO_xQqEcRmm3f36gHsBY']
319;Ashoka;Grolmanstraße 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031015806;Ashoka Grolmanstraße 51;['ChIJYVzO0eJQqEcR1CAoCRnCueo'];['ChIJYVzO0eJQqEcR1CAoCRnCueo']
1274;Ajanta;Grolmanstraße 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031016116;Ajanta Grolmanstraße 15;['ChIJwUF4j-JQqEcRkgvvBS7SqhI'];['ChIJwUF4j-JQqEcRkgvvBS7SqhI']
320;SATYAM;Goethestraße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303123029;SATYAM Goethestraße 5;['ChIJ_-Br3OJQqEcRYSIeb9C1T64'];['ChIJbYB6Xx1RqEcRXgFN-6ROycI']
690;Manjurani;Knesebeckstraße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303128615;Manjurani Knesebeckstraße 4;['ChIJB_q4QR1RqEcRwrVYkC6fQ58'];['ChIJB_q4QR1RqEcRwrVYkC6fQ58']
153;McDonald's Zooterrassen;Hardenbergplatz 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493030827833;McDonald's Zooterrassen Hardenbergplatz 13;['ChIJBUVXPv5QqEcRGlvQnGYFiUg'];[]
250;Ottenthal Restaurant;Kantstraße 153;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303133162;Ottenthal Restaurant Kantstraße 153;['ChIJwZePTvxQqEcRqc_BrpiJGfU'];['ChIJwZePTvxQqEcRqc_BrpiJGfU']
251;Die Stulle;Carmerstraße 10;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491704675756;Die Stulle Carmerstraße 10;['ChIJR7U0JP1QqEcRDSBQWTzOjPQ'];['ChIJR7U0JP1QqEcRDSBQWTzOjPQ']
949;Pizzeria Ali Baba;Bleibtreustraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308811350;Pizzeria Ali Baba Bleibtreustraße 45;['ChIJRQTOp-RQqEcRhkybSua9CMY'];['ChIJRQTOp-RQqEcRhkybSua9CMY']
520;Thai Restaurant Elephant;Fasanenstraße 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088624853;Thai Restaurant Elephant Fasanenstraße 15;['ChIJ6cr-PfxQqEcRzvNqXmHPRjo', 'ChIJa11fFfxQqEcRNJFwSuL3d3Q'];['ChIJ6cr-PfxQqEcRzvNqXmHPRjo']
9;papaya in der kantstraße;Kantstraße 122;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031997572;papaya in der kantstraße Kantstraße 122;['ChIJ87nI3-BQqEcRidBeWPIEENY'];['ChIJ87nI3-BQqEcRidBeWPIEENY']
1015;Leibniz Cafe;Leibnizstraße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031802433;Leibniz Cafe Leibnizstraße 17;['ChIJw57zPR5RqEcRuxsSS1Ga3xM'];['ChIJw57zPR5RqEcRuxsSS1Ga3xM']
1158;NgoKimPak;Schlüterstraße 22-23;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915906158114;NgoKimPak Schlüterstraße 22-23;['ChIJldPDf5VRqEcRypDTENyoMhk'];['ChIJldPDf5VRqEcRypDTENyoMhk']
1159;FunkyFisch;Kantstraße 135-136;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915906158114;FunkyFisch Kantstraße 135-136;['ChIJldPDf5VRqEcRypDTENyoMhk'];['ChIJU7-KvONQqEcRCmPCCvo-Fg4']
1098;Biscotti;Pestalozzistraße 88;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303123937;Biscotti Pestalozzistraße 88;['ChIJc4rJquFQqEcRv4FLweuqOkg'];['ChIJc4rJquFQqEcRv4FLweuqOkg']
335;Reeham coffee;Schlüter Straße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493031511655;Reeham coffee Schlüter Straße 12;['ChIJJ1rIsstPqEcR6I5njBvubK0'];['ChIJJ1rIsstPqEcR6I5njBvubK0', 'ChIJPZnhQuBRqEcReF20Y8rrfL8']
972;Dal Buongustaio;Windscheidstraße 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303246882;Dal Buongustaio Windscheidstraße 24;[];['ChIJjT65HNxQqEcRPYflkCnq2BQ']
981;Lampang House Berlin;Pestalozzistraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493085607429;Lampang House Berlin Pestalozzistraße 45;['ChIJ_xW4NjtRqEcRxwb640b0dDI'];['ChIJ_xW4NjtRqEcRxwb640b0dDI']
209;Allgäuer Würstlestand;Karl-August-Platz;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917632867296;Allgäuer Würstlestand Karl-August-Platz;['ChIJY9noQ6JRqEcReUlN34gUSaE'];['ChIJY9noQ6JRqEcReUlN34gUSaE']
326;Vadoli Pizza;Kantstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403639550;Vadoli Pizza Kantstraße 55;['ChIJl4yRmeBQqEcRJ038cgJlcBA', 'ChIJVVVJrcFRqEcR0VPTPeEM1IQ'];['ChIJl4yRmeBQqEcRJ038cgJlcBA']
144;Vegan Bio Snackbar by Attila Hildmann;Schillerstraße 71;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917631465659;Vegan Bio Snackbar by Attila Hildmann Schillerstraße 71;[];['ChIJva4JEt9QqEcRLFs5NY5ijiw']
946;Fresh & Easy;Pestalozzistraße 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4963960727;Fresh & Easy Pestalozzistraße 26;[];['ChIJiY9wYuBQqEcRZHMNoy9EQUk']
1036;soopri. trendfood - BERLIN;Kantstraße 87;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031805327;soopri. trendfood - BERLIN Kantstraße 87;['ChIJjydLYNlQqEcROzeXcmIZxm4'];['ChIJjydLYNlQqEcROzeXcmIZxm4']
868;Jim Block Wilmersdorfer;Wilmersdorfer Straße 115 – 118;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493036412050;Jim Block Wilmersdorfer Wilmersdorfer Straße 115 – 118;['ChIJMQeLKN5QqEcRzR0sdi6lJjY'];['ChIJMQeLKN5QqEcRzR0sdi6lJjY']
98;Luigi's Catering Service;Wielandstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065217749;Luigi's Catering Service Wielandstraße 9;['ChIJK0CW8eNQqEcRSAtDt3wuewM'];['ChIJK0CW8eNQqEcRSAtDt3wuewM']
99;Ristorante San Giorgio;Mommsenstraße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303231697;Ristorante San Giorgio Mommsenstraße 36;['ChIJs4_Gjt1QqEcRqdONA9wDYsM'];['ChIJs4_Gjt1QqEcRqdONA9wDYsM']
368;Restaurant Samos;Leibnizstraße 56;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49308836111;Restaurant Samos Leibnizstraße 56;['ChIJbTzO0uVQqEcR1jy2cDBj7SI'];['ChIJbTzO0uVQqEcR1jy2cDBj7SI']
372;Cucina Comoda;Wielandstrase 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031102869;Cucina Comoda Wielandstrase 11;['ChIJJ7SIBL0jZUEReAPla7NZSC0'];['ChIJJ7SIBL0jZUEReAPla7NZSC0']
987;Salhino;Waitzstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055594563;Salhino Waitzstraße 1;['ChIJ3xmvfedQqEcR0vEFu4ewQQc'];['ChIJ3xmvfedQqEcR0vEFu4ewQQc']
